entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,p30180_i1,float,,,,,Biological samples > Blood assays > Blood count,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30180,,,,Lymphocyte percentage | Instance 1,percent
participant,p101310_i1,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101310,,,,Number of bread slices with butter/margarine | Instance 1,Slice
participant,p767_i2,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=767,,,,Length of working week for main job | Instance 2,hours
participant,p20198_i0_a83,integer,,data_coding_500,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20198,,,,Test array presented | Instance 0 | Array 83,
participant,p4288_i0,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Prospective memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4288,,,,Time to answer | Instance 0,seconds
participant,p3809_i2,integer,,data_coding_100569,,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3809,,,,Time since last prostate specific antigen (PSA) test | Instance 2,years
participant,p87_i2_a15,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=87,,,,Non-cancer illness year/age first occurred | Instance 2 | Array 15,
participant,p22605_a23,float,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22605,,,,Work hours per week - exact value | Array 23,hours/week
participant,p5986_i0_a40,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5986,,,,"ECG, phase time | Instance 0 | Array 40",seconds
participant,p20130_i0_a2,integer,,,,,Online follow-up > Cognitive function online > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20130,,,,Number of rows displayed in round | Instance 0 | Array 2,
participant,p25703_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25703,,,,Weighted-mean OD in tract uncinate fasciculus (right) | Instance 2,AU
participant,p2000_i0,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2000,,,,Worry too long after embarrassment | Instance 0,
participant,p25891_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25891,,,,Volume of grey matter in Ventral Striatum (right) | Instance 2,mm3
participant,p5986_i1_a39,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5986,,,,"ECG, phase time | Instance 1 | Array 39",seconds
participant,p78_i0,float,,,,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=78,,,,"Heel bone mineral density (BMD) T-score, automated | Instance 0",Std.Devs
participant,p22651_a31,float,,data_coding_488,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22651,,,,Period spent working night shifts | Array 31,
participant,p100590_i2,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100590,,,,Red wine intake | Instance 2,Wine glass
participant,p25795_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25795,,,,Volume of grey matter in Precentral Gyrus (right) | Instance 2,mm3
participant,p5985_i0_a71,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 71,revolutions/minute
participant,p20013_i1_a17,integer,,data_coding_14,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20013,,,,Method of recording time when non-cancer illness first diagnosed | Instance 1 | Array 17,
participant,p4241_i1_a7,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4241,,,,Signal-to-noise-ratio (SNR) of triplet (right) | Instance 1 | Array 7,
participant,p12698_i2,integer,,,,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=12698,,,,Diastolic brachial blood pressure | Instance 2,mmHg
participant,p5983_i0_a52,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5983,,,,"ECG, heart rate | Instance 0 | Array 52",
participant,p104520_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=104520,,,,Melon intake | Instance 4,Serving
participant,p100830_i1,integer,,data_coding_100001,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100830,,,,Plain cereal intake | Instance 1,Bowl
participant,p20230_a96,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20230,,,,Duration to entering value | Array 96,milliseconds
participant,p22178,integer,,data_coding_7,,,Online follow-up > Work environment > Medical information,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22178,,,,Recent medication for silicosis,
participant,p100760_i2,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100760,,,,Breakfast cereal consumed | Instance 2,
participant,p10609_i0_a2,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Word production,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10609,,,,Words answer array (pilot) | Instance 0 | Array 2,
participant,p40006_i10,string,,data_coding_19,,,Health-related outcomes > Cancer register,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=40006,,,,Type of cancer: ICD10 | Instance 10,
participant,p20111_i0_a9,integer,,data_coding_1010,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20111,,,,Illnesses of siblings | Instance 0 | Array 9,
participant,p40011_i12,integer,,data_coding_38,,,Health-related outcomes > Cancer register,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=40011,,,,Histology of cancer tumour | Instance 12,
participant,p20010_i0_a5,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Operations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20010,,,,Interpolated Year when operation took place | Instance 0 | Array 5,years
participant,p10609_i0_a29,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Word production,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10609,,,,Words answer array (pilot) | Instance 0 | Array 29,
participant,p30000_i1,float,,,,,Biological samples > Blood assays > Blood count,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30000,,,,White blood cell (leukocyte) count | Instance 1,10^9 cells/Litre
participant,p102180_i3,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102180,,,,Fruitcake intake | Instance 3,Slice
participant,p20121_i0,integer,,,,,UK Biobank Assessment Centre > Verbal interview > Employment,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20121,,,,Cascot confidence score | Instance 0,percent
participant,p4246_i2_a15,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4246,,,,Time to press last digit (right) | Instance 2 | Array 15,deciseconds
participant,p4235_i2_a5,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4235,,,,Time to press last digit (left) | Instance 2 | Array 5,deciseconds
participant,p397_i0_a1,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Pairs matching,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=397,,,,Number of rows displayed in round | Instance 0 | Array 1,
participant,p20095_i0,integer,,data_coding_82,,,Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20095,,,,Size of white wine glass drunk | Instance 0,
participant,p20013_i2_a24,integer,,data_coding_14,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20013,,,,Method of recording time when non-cancer illness first diagnosed | Instance 2 | Array 24,
participant,p5112_i0_a0,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5112,,,,3mm cylindrical power angle (left) | Instance 0 | Array 0,degrees
participant,p90189,float,,,,,Additional exposures > Physical activity measurement > Raw accelerometer statistics,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90189,,,,Sample rate standard deviation,Hz
participant,p22504,integer,,data_coding_7,,,Online follow-up > Work environment > Medical information,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22504,,,,Bring up phlegm/sputum/mucus on most days,
participant,p401_i1_a6,integer,,data_coding_92,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=401,,,,Index for card A in round | Instance 1 | Array 6,
participant,p25803_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25803,,,,"Volume of grey matter in Middle Temporal Gyrus, anterior division (right) | Instance 2",mm3
participant,p25319_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25319,,,,Mean L3 in anterior corona radiata on FA skeleton (left) | Instance 2,AU
participant,p92_i0_a3,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Operations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=92,,,,Operation year/age first occurred | Instance 0 | Array 3,
participant,p30394_i0,integer,,,,,Biological samples > Sample inventory > Urine sample inventory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30394,,,,Total volume of urine samples held by UKB | Instance 0,microlitres
participant,p102170_i0,integer,,data_coding_100003,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102170,,,,Soya dessert intake | Instance 0,Serving / small pot
participant,p4270_i2,integer,,data_coding_15,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4270,,,,Volume level set by participant (left) | Instance 2,
participant,p90066,float,,,,,Additional exposures > Physical activity measurement > Accelerometer wear time duration,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90066,,,,Wear duration during 06:00 - 06:59,hours
participant,p102520_i1,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102520,,,,Soup consumers | Instance 1,
participant,p20012_i2_a1,integer,,data_coding_14,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20012,,,,Method of recording time when cancer first diagnosed | Instance 2 | Array 1,
participant,p95_i1_a1,integer,,,,,UK Biobank Assessment Centre > Physical measures > Blood pressure,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=95,,,,Pulse rate (during blood-pressure measurement) | Instance 1 | Array 1,
participant,p20010_i0_a28,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Operations,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20010,,,,Interpolated Year when operation took place | Instance 0 | Array 28,years
participant,p4501_i2,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Family history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4501,,,,Non-accidental death in close genetic family | Instance 2,
participant,p100290_i2,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100290,,,,Cappuccino intake | Instance 2,Mug/Cup
participant,p137_i0,integer,,,,,UK Biobank Assessment Centre > Verbal interview > Medications,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=137,,,,Number of treatments/medications taken | Instance 0,
participant,p4234_i1_a2,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4234,,,,Time to press first digit (left) | Instance 1 | Array 2,deciseconds
participant,p699_i1,integer,,data_coding_100290,,,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 1,years
participant,p4249_i0_a15,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4249,,,,Number of times 'clear' was pressed (right) | Instance 0 | Array 15,
participant,p22148,integer,,,,,Online follow-up > Work environment > Medical information,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22148,,,,Age emphysema diagnosed by doctor,
participant,p22653_a13,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22653,,,,Number of night shifts worked monthly during night shift periods | Array 13,shifts
participant,p101510_i1,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=101510,,,,Number of oatcakes with  butter/margarine | Instance 1,Biscuit
participant,p5074_i1_a1,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5074,,,,Number of letters shown in round (left) | Instance 1 | Array 1,
participant,p4254_i0_a2,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4254,,,,Time first key touched | Instance 0 | Array 2,milliseconds
participant,p84_i1_a3,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=84,,,,Cancer year/age first occurred | Instance 1 | Array 3,
participant,p4255_i1_a0,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4255,,,,Time last key touched | Instance 1 | Array 0,milliseconds
participant,p25607_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25607,,,,Weighted-mean L2 in tract forceps minor | Instance 2,AU
participant,p401_i2_a1,integer,,data_coding_92,,,UK Biobank Assessment Centre > Cognitive function > Reaction time,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=401,,,,Index for card A in round | Instance 2 | Array 1,
participant,p40005_i4,date,,,,,Health-related outcomes > Cancer register,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=40005,,,,Date of cancer diagnosis | Instance 4,
participant,p20200_a115,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20200,,,,Values wanted | Array 115,
participant,p5091_i1_a5,string,,data_coding_1204,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5091,,,,Refractometry result unreliable (right) | Instance 1 | Array 5,
